"Title","Writer","Publisher","Series","Price","Pagenum","Reviewcount","Score","Sellnum","Avail19","Novel_X","Novel_Korea","Novel_United","Novel_Japan","Novel_China","Novel_SpainLatin","Novel_France","Novel_Germany","Novel_Russia","Novel_Italy","Novel_EEurope","Novel_NEurope","Novel_EtcCountry","Novel_WriterSelect","Genre_Mystery","Genre_Horror","Genre_Fantasy","Genre_Martialart","Genre_SF","Genre_Thriller","Genre_History","Genre_X","n"
"사람은 무엇으로 사는가? : What Men Live By, and Other Tales (영문판)","레프 톨스토이","BOOKK(부크크)","X",7600,103,0,0,96,"X",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"사람은 무엇으로 사는가_톨스토이 단편선 1","레프 톨스토이","더클래식","X",5940,188,1,10,2814,"X",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"사람은 발견되어야한다.","최두성","BOOKK(부크크)","X",9600,156,0,0,0,"X",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"사람은 왜 사랑없이 살 수 없을까","레프 톨스토이 등","청동거울","X",6300,221,1,8,0,"X",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
"사람의 나라","강철근","이지출판","X",10800,320,2,8,0,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"사람의 멍에","홍상화","한국문학사","X",8100,232,19,8,12,"X",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"사람의 아들","이문열","민음사","X",10800,386,21,7,3246,"X",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"사람의 아들 예수","칼릴 지브란","지식의숲","X",6750,216,0,0,594,"X",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"사람의 탈","조정래","문학동네","X",9000,243,6,8,336,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"사랑","기 드 모파상, 안톤 파블로비치 체호프, 이반 투르게네프, 헨리 제임스, 알프레드 테니슨","에디터","X",9900,279,5,8,60,"X",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
"사랑 보존법","다이라 아스코","문학동네","X",8820,322,8,6,12,"X",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"사랑 종합선물세트","신시아 라일런트 글","메타포","X",8100,120,10,8,0,"X",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"사랑 항목을 참조하라","다비드 그로스만","웅진지식하우스","X",14220,748,14,8,390,"X",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
"사랑 후에 오는 것들","츠지 히토나리","소담출판사","X",10800,256,49,7,1095,"X",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"사랑, 숨은 그림 찾기","이희","BOOKK(부크크)","X",16500,342,0,0,0,"X",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"사랑, 이별, 그리고 결혼의 랩소디","이주희, 이영백","새로운사람들","X",12600,220,0,0,270,"X",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"사랑, 판타지아","아시아 제바르","책세상","X",17820,428,0,0,12,"X",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
"사랑과 요리의 마리아주","김원직","북랩","X",11520,142,0,0,0,"X",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"사랑과 욕망의 변주곡","안톤 파블로비치 체호프","에디터","X",12150,320,3,8,186,"X",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"사랑과 피","마리 오드 뮈라이유","문학동네","X",7650,245,1,8,54,"X",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"사랑스러워","가와카미 히로미","두드림","X",8280,277,5,6,12,"X",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"사랑에 관하여","안톤 파블로비치 체호프","펭귄클래식코리아","X",9000,256,11,8,666,"X",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"사랑에 관한 데생","노로 구니노부","저녁의책","X",11700,256,1,7,192,"X",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"사랑에 난폭","요시다 슈이치","은행나무","X",12600,412,35,8,246,"X",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"사랑에 대한 모든 것 1","제인 호킹","씽크뱅크","X",11700,336,19,8,132,"X",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"사랑에 대한 모든 것 2","제인 호킹","씽크뱅크","X",11700,336,15,7,120,"X",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"사랑에 빠진 악마","자크 카조트","열림원","X",8100,167,2,8,0,"X",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"사랑에 빠진 여인들","데이비드 허버트 로렌스","을유문화사","X",16200,828,0,0,276,"X",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"사랑은 끝나지 않았다","로랑스 타르디외","뮤진트리","X",8820,151,2,8,24,"X",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"사랑은 스위트 피 향기를 타고","소피 달","황금부엉이","X",8100,80,0,0,0,"X",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"사랑은 아날로그","김화진","오렌지연필","X",11700,392,13,8,60,"X",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"사랑은 아메리카노 어쩌면 민트초코","사토 시마코 등","이덴슬리벨(EAT&SLEEPWELL)","X",10800,216,12,8,36,"X",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"사랑은 우리에게 이렇게 말했다","베아트리스 레스차트","화니북스","X",6300,125,0,0,0,"X",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"사랑을 막을 수는 없다","클레르 카스티용","문학동네","X",8550,200,10,7,0,"X",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"사랑을 말할 때 우리가 이야기하는 것","레이먼드 카버","문학동네","X",9450,247,17,8,1596,"X",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"사랑을 멈추지 말아요","이종산, 임솔아, 김금희, 강화길, 박상영","큐큐","X",10800,200,2,10,3039,"X",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"사랑을 믿다","권여선","문학사상","X",9900,364,23,8,390,"X",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"사랑을 바다에 돌려보내고","고데마리 루이","랜덤하우스코리아","X",8820,216,4,7,0,"X",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"사랑을 배운다","애거사 크리스티","포레","X",10800,316,24,8,222,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"사랑을 선택하는 특별한 기준 1","김형경","사람풍경","X",12420,352,10,8,1764,"X",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"사랑을 선택하는 특별한 기준 2 ","김형경","사람풍경","X",12420,352,5,8,1500,"X",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"사랑을 위한, 사랑에 의한, 사랑의,","오동원","지식과감성#","X",10350,270,0,0,0,"X",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"사랑을 위해 죽다","나쓰메 소세키, 다자이 오사무, 아쿠타가와 류노스케","세시","X",8550,246,1,3,54,"X",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"사랑을 주세요","츠지 히토나리","북하우스","X",7650,310,43,8,528,"X",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"사랑을 찾아 돌아오다","기욤 뮈소","밝은세상","X",9900,400,185,8,1680,"X",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"사랑을 테마로 한 세계 명단편","알퐁스 도데","혜원출판사","X",8100,264,0,0,12,"X",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"사랑의  생애","이승우","예담","X",12150,292,48,8,11196,"X",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"사랑의 고고학","우한용","문학나무","X",13050,456,0,0,12,"X",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"사랑의 기술","에리히 프롬","청목사","X",4950,206,7,7,1530,"X",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"사랑의 기초 세트","알랭 드 보통, 정이현","문학동네","X",19800,420,1,8,342,"X",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"사랑의 기초 한 남자","알랭 드 보통","문학동네","X",9900,192,11,8,456,"X",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"사랑의 기하학","존 치버","문학동네","X",13950,494,0,0,324,"X",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"사랑의 꿈","박하식","문예바다","X",13500,371,0,0,0,"X",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"사랑의 도피","베른하르트 슐링크","시공사","X",11700,430,6,7,156,"X",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"사랑의 목소리","홍은주 역","문학동네","X",10800,478,0,0,0,"X",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"사랑의 묘약","루이스 어드리크","문학동네","X",12600,472,1,9,90,"X",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"사랑의 문법","이반 부닌","소담출판사","X",4050,177,4,7,12,"X",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
"사랑의 상처","호르텐제 울리히, 요아힘 프리드리히","아일랜드","X",9000,312,0,0,0,"X",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"사랑의 습관 A2Z","야마다 에이미","사흘","X",11700,224,3,6,258,"X",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"사랑의 열차는 피츠로이산을 지나가네","송양의","월파출판","X",9900,293,0,0,0,"X",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"사랑의 온도","하명희","북로드","X",11700,256,94,8,15612,"X",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"사랑의 완성 ","로베르트 무질","북인더갭","X",12150,360,0,0,96,"X",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
"사랑의 요정/양치기 처녀/마의 늪","조르주 상드","동서문화사","X",13500,602,1,10,270,"X",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"사랑의 전설","엘리자베드 F. 헤일리","문지사","X",8100,370,0,0,0,"X",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"사랑의 정원 1","아일린 굿지","문학사상","X",5850,346,0,0,0,"X",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
"사랑의 종착역","캐롤 마리넬리","신영미디어","X",4680,248,0,0,24,"X",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"사랑의 파괴","아멜리 노통브","열린책들","X",9720,224,4,8,306,"X",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"사랑의 행진","세르히오 피톨","박영률","X",11250,352,2,7,0,"X",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"사랑의 향기 1","박태상","월인","X",12350,329,4,10,444,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"사랑의 향기 2","박태상","월인","X",12350,249,1,10,0,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"사랑의 향기 3","박태상","월인","X",12350,245,1,10,228,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"사랑의 흔적","심영의","한국문화사","X",12000,252,0,0,24,"X",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"사랑이 떠나가면","레이 클룬","그책","X",11700,407,20,8,0,"X",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
"사랑이 메아리처럼","이정순","화담","X",11700,256,0,0,0,"X",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"사랑이 지나간다 느낌도 흐느낌도 없이","류헝, 츠리 공","책이있는마을","X",8820,256,1,8,24,"X",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"사랑이라는 환상","마광수","어문학사","X",13500,352,9,6,24,"X",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"사랑이라니, 선영아","김연수","문학동네","X",9000,324,12,8,1878,"X",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"사랑이었던 모든 것","알베르트 에스피노사","박하","X",10800,224,24,8,24,"X",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"사랑이여, 차라리 내게로 오라","이용범 편","행복한책읽기","X",8010,301,2,8,12,"X",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
"사랑하기 때문에","기욤 뮈소","밝은세상","X",8820,326,317,8,3588,"X",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"사랑하는 개","박솔뫼","스위밍꿀","X",9000,152,1,6,1224,"X",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"사랑하는 나의 세어머니","앙리 베르뇌유","반딧불이(한결미디어)","X",11700,309,0,0,0,"X",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"사랑하는 다나다군","이은주 역","황매","X",8550,357,5,6,0,"X",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"사랑하는 습관","도리스 레싱","문예출판사","X",13320,384,29,8,1824,"X",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"사랑하는 체 게바라","유영희 역","끌림","X",9000,295,4,9,0,"X",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"사랑하는 토끼 머리에게","오한기","미메시스","X",7020,80,0,0,258,"X",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"사랑하는 하느님 이야기","라이너 마리아 릴케","문예출판사","X",8100,176,5,8,696,"X",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"사랑하는, 너무도 사랑하는","성석제","문학동네","X",11700,284,3,8,1632,"X",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"사랑하라, 희망 없이","윤영수","아시아","X",6750,215,0,0,12,"X",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"사랑하면 별이 된다","공경희 역","시공사","X",8100,367,0,0,0,"X",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"사랑할 땐 사랑이 보이지 않았네 1","한차현","도모","X",12600,422,0,0,48,"X",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"사랑할 땐 사랑이 보이지 않았네 2","한차현","도모","X",12600,394,0,0,60,"X",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"사랑할 땐 사랑이 보이지 않았네 세트","한차현","도모","X",25200,816,1,8,186,"X",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"사랑해도 사랑해도","유이카와 케이","예문아카이브(예문사)","X",11700,392,30,8,66,"X",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"사랑했던 기억의 부분삭제","황인수","밥북","X",11700,280,0,0,12,"X",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"사로잡힌 영혼 맘루카","로베르 솔레","아테네","X",13500,526,0,0,0,"X",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"사류호접무 1","혜안","삼양(만화)","X",7200,331,0,0,0,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"사류호접무 2","혜안","삼양(만화)","X",7200,335,0,0,0,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"사류호접무 3","혜안","삼양(만화)","X",7200,335,0,0,0,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"사류호접무 4","혜안","삼양(만화)","X",7200,335,0,0,0,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"사르트르의 『구토』 읽기","장근상","세창미디어","X",6750,208,0,0,264,"X",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
"사립학교 아이들","커티스 시튼펠드","김영사","X",10800,584,1,9,264,"X",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"사마쌍협 13","월인","청어람","X",7200,300,1,8,0,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"사마쌍협 3","월인","청어람","X",6750,296,0,0,0,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"사마쌍협 4","월인","청어람","X",6750,303,0,0,0,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"사마쌍협 5","월인","청어람","X",6750,304,0,0,0,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"사막에 피는 꽃","여지훈","지식공감","X",13500,384,0,0,12,"X",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"사막에서 길을 잃다","봉필현","도서출판동강","X",15000,385,0,0,36,"X",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"사막에서 연어낚시","폴 토데이","마시멜로","X",12420,416,74,8,126,"X",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"사막의 정원사 무싸","이재형 역","조화로운삶","X",9000,264,2,7,24,"X",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"사막의 칼 1","이정수","삼양(만화)","X",7200,331,0,0,0,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"사막의 칼 2","이정수","삼양(만화)","X",7200,336,0,0,0,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"사막의 칼 3","이정수","삼양(만화)","X",7200,336,0,0,0,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"사막의 칼 4","이정수","삼양(만화)","X",7200,344,0,0,0,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"사막의 환","조경선","도서출판도화","X",10800,328,0,0,0,"X",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"사만","아유 우타미","청년사","X",8010,303,0,0,12,"X",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
"사망통지서","라오마","글누림","X",12350,376,0,0,0,"X",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"사명대사 일본탐정기","박덕규","랜덤하우스코리아","X",10800,408,12,8,36,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"사물의 상상력과 미술","김우창","민음사","X",27000,356,0,0,12,"X",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
"사물의 안전성","A. M. 홈스","문학동네","X",9000,231,3,8,36,"X",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"사물의 안타까움성","디미트리 베르휠스트","열린책들","X",9720,320,4,8,60,"X",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
"사바나의 개미 언덕","치누아 아체베","민음사","X",11700,409,1,10,126,"X",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
"사볼타 사건의 진실","에두아르도 멘도사","민음사","X",12600,592,3,10,144,"X",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"사봉","최정희","전망","X",11700,240,0,0,0,"X",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"사부 하산하다 5","설백","파피루스(디앤씨미디어)","X",7200,NA,0,0,0,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"사부 하산하다 7","설백","파피루스(디앤씨미디어)","X",7200,307,0,0,0,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"사부 하산하다 8","설백","파피루스(디앤씨미디어)","X",7200,313,0,0,0,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"사부님은 갈수록 유머러스해진다","모옌","문학동네","X",9900,351,11,8,762,"X",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"사북탄광","임승수","오늘의문학사","X",10800,238,0,0,0,"X",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"사비로 가는 길","이제홍","바른북스","X",13500,352,1,10,396,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"사상 최강의 안방마님 1","룩73","영상노트","X",7200,288,0,0,36,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"사상 최강의 안방마님 2","룩73","영상노트","X",7200,304,0,0,36,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"사상 최강의 안방마님 3","룩73","영상노트","X",7200,288,0,0,36,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"사상 최강의 안방마님 4","룩73","영상노트","X",7200,288,0,0,36,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"사상 최강의 안방마님 5","룩73","영상노트","X",7200,288,0,0,36,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"사상 최강의 안방마님 6","룩73","영상노트","X",7200,288,0,0,36,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"사상 최강의 안방마님 7","룩73","영상노트","X",7200,288,0,0,144,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"사색의 부서","제니 오필","뮤진트리","X",11700,224,1,10,156,"X",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"사서","옌롄커","자음과모음(이룸)","X",13500,544,7,8,420,"X",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"사서함 110호의 우편물 ","이도우","시공사","X",11700,480,53,8,36288,"X",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"사세동당 상","노사","박이정출판사","X",22800,618,0,0,12,"X",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"사세동당 중","노사","박이정출판사","X",24700,676,0,0,12,"X",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"사세동당 하","노사","박이정출판사","X",15200,392,0,0,12,"X",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"사소한 것의 사랑","프란세스크 미랄례스","문학동네","X",13050,376,1,10,330,"X",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"사소한 정의","앤 레키","아작(디자인콤마)","X",13320,512,16,8,1062,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"사슴 돌","김한창","바밀리온","X",20700,400,0,0,24,"X",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"사신 10","설봉","청어람","X",6750,311,0,0,0,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"사신 11","설봉","청어람","X",6750,312,0,0,0,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"사신 3","설봉","청어람","X",6750,320,0,0,12,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"사신 4","설봉","청어람","X",6750,310,0,0,12,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"사신 5","설봉","청어람","X",6750,312,0,0,12,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"사신 6","설봉","청어람","X",6750,320,0,0,0,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"사신 7","설봉","청어람","X",6750,310,0,0,0,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"사신 9","설봉","청어람","X",6750,312,0,0,12,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"사신 치바","이사카 코타로","웅진지식하우스","X",11700,343,177,8,1176,"X",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"사십사","백가흠","문학과지성사","X",11700,360,6,8,78,"X",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"사십일포 1","모옌","문학과지성사","X",9900,384,0,0,84,"X",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
